variant,depth,beam_index,rule_id,objective_vector_raw,objective_vector_norm
Base,40,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|0.999721316|0.000000000|-0.998336106"
Base,40,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|0.999721316|0.000000000|-0.998336106"
Base,40,2,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,40,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,40,4,000000000000000000000000000003ed,"0.986209524|0.232494652|1.000000000|0.983120000","-4.635202196|1.205110624|0.000000000|-2.129783694"
Base,41,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,41,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,41,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,41,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,41,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,42,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,42,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,42,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,42,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,42,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,43,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,43,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,43,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,43,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,43,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,44,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,44,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,44,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,44,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,44,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,45,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,45,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,45,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,45,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,45,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,46,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,46,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,46,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,46,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,46,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,47,0,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,47,1,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,47,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,47,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,47,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,48,0,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,48,1,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,48,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,48,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,48,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,49,0,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,49,1,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,49,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,49,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,49,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,50,0,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,50,1,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,50,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,50,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,50,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,51,0,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,51,1,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,51,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,51,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,51,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,52,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,52,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,52,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,52,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,52,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,53,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,53,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,53,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,53,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,53,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,54,0,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,54,1,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,54,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,54,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,54,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,55,0,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,55,1,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,55,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,55,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,55,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,56,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,56,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,56,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,56,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,56,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,57,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,57,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,57,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,57,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,57,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,58,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,58,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,58,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,58,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,58,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,59,0,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190560563|0.000000000|-0.998336106"
Base,59,1,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190560563|0.000000000|-0.998336106"
Base,59,2,000000000000000000000000000003f6,"0.987400000|0.232494578|1.000000000|0.983200000","-1.995565410|1.435130379|0.000000000|-1.996672213"
Base,59,3,000000000000000000000000000003ef,"0.988300000|0.228170335|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,59,4,000000000000000000000000000003ef,"0.988300000|0.228170335|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,60,0,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,60,1,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,60,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,60,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,60,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,61,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,61,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,61,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,61,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,61,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,62,0,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,62,1,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190538897|0.000000000|-0.998336106"
Base,62,2,000000000000000000000000000003f6,"0.987400000|0.232494652|1.000000000|0.983200000","-1.995565410|1.435131021|0.000000000|-1.996672213"
Base,62,3,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,62,4,000000000000000000000000000003ef,"0.988300000|0.228170365|1.000000000|0.984400000","0.000000000|0.000000000|0.000000000|0.000000000"
Base,63,0,000000000000000000000000000003f6,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190560563|0.000000000|-0.998336106"
Base,63,1,000000000000000000000000000003f7,"0.987850000|0.231757656|1.000000000|0.983800000","-0.997782705|1.190560563|0.000000000|-0.998336106"
